text,rating,label,category
"I am 5'7&#34;, 0x or 14/16 38DDD... and the dress fits as I expects... maybe a bit smaller than you expect.  The colors are bright white and navy.  It does have pockets and is a &#34;mock type wrap.&#34;  Meaning... that the &#34;wrap&#34; is just over the chest... and there is no tie in any place.  It creates a bit of a &#34;v&#34; neck. I will be tacking the V a little higher so I don't have so much cleavage because that's what I like.  The sleeves are short, as shown in the photo on the ad page.  The dress hits at the top of my feet, so it's long.  I love navy and white... the flower print is lovely.  I purchased this because I travel and I love to bring things that don't wrinkle and are easy to wash and wear.  I washed on my machine's hand wash cycle and then hung it to dry.  I am going to pop in the tumble dryer on low and see how it does.  I think it will be fine. Now... the down side... anywhere the material &#34;stretches&#34;... it thins... and becomes see through.  Ugh.  Fortunately I don't see any sensitive parts where that is an issue. The issue for me is two spots under each arm because my bosom pushes the front out and the area under my arm is where you see the stretch.  When I saw this, I stretched the main part of the skirt and was unhappy to see it thins right out and becomes mostly see through...  So... I won't be wearing this dress for anything more than a lounging in the privacy of my hotel room and possibly be ok to answer the door for room service... but I probably would not wear this dress out on a sunny day... or night with lights showing through me?  :)  Everyone has a different comfort level.  I just want you to be aware.  It's ALMOST wrinkle free.. but not the best I've seen or have.  But for the price point... for me, it's going to work for private lounging. I never hesitate to update my reviews should new info seem useful.  I hope my review has been helpful to you!",3.0,1,clothing
"I am pleasantly surprised by the quality of this purse - especially for the price.  It comes with a tag that says it is genuine leather.. however, I am not a leather expert... it LOOKS like its leather... The bag construction is very stout.  It's thick.. stiff/sturdy - but not too heavy.  The straps are about 1&#34; wide.  I did provide some photos so you can get a better look.  That little bump on the front is a croc head... very cute.  The flap, which has a magnetic clasp that works well and without much effort, hides a zippered closure.  Great for security and to keep things in your purse, in your purse.  The bottom is slightly rounded and even when loaded it doesn't really stand on it's own without being leaned up on something.. so that inner zipper is great.  The interior is lined with a brown satin like material - see photo.  Inside you'll find a large, wide zippered compartment and an wide slide in slot.  On the outer back of the bag there is another zippered compartment.  The straps configure to use as a backpack OR just pull up on the strap and VIOLE! it's a shoulder strap that you can actually do cross body on if you want - and I am NOT a tiny person.  The top of the strap is slightly padded - a nice thought in useful design.  There is also, as you can see in the ad photo, a sewn grab handle at the top - great for grabbing and going.  I was also pleasantly surprised at how much I could get into it.  I forgot to add a pic showing the width... it's about 3&#34; but with a fold spread that makes it about 4 1/2&#34;.  The outer part of the bag has a new leather &#34;sheen&#34; to it... a little shiny... but if it is really fine leather, it will dull with use and age and take on a nice worn patina.  We'll see about that.  Honestly, if this bag had a designer sponsor, it would be a $500-$1500 bag. I have some LV - so that would be the top in number... :)  Of course it would then have their logo all over it. I should also mention it comes with a white, thin woven type dust cover bag.  I really love this bag right now. This is no junk bag. It's rich looking quality... fine, thoughtful details and price make it a trifecta of bags.  That is WIN WIN WIN. It arrived quickly (I have prime) and in excellent condition.  Having said all of that... I never hesitate to update my reviews should new info seems useful.  I hope this info and the photos were helpful to you in shopping!",5.0,2,clothing
"I am a total wig virgin... NEVER even tried on a wig... I just like this cut .. I grew out my bangs - it took about 6 months.. but every once in a while... I feel like bangs... this is a really cute option... obviously I am no cutie - just an old grandma... but honestly... this is fun.  So much fun my sister bought one too.  Hahaha!  I can't get over how real it looks. I took it out of it's hair net... shook it once... ran my fingers through it once I put it on and Voile!  It's VERY easy to put on... lots of adjustment - I must have a smaller head as I have it set on the tightest setting and it's still kinda loose.. (?) not sure about that...  Even though it is synthetic... I still think it's passable.. even outside. I've included a few pics for you to judge yourself.  Please be kind... I didn't blur out my face this time as I think its harder to evaluate the wig -  :)  I never hesitate to update my reviews should new info seem useful... and I definitely will update with how it goes to wear it over time... I'm new to all this.  I did buy a gentle shampoo.. a special de-static styling brush and a &#34;head&#34; to store it on...  Also... to be fair... a few of the wisps around my face are actually mine... I have blonde hair naturally, and it looks like more highlights - I just love the overall &#34;wispyness&#34; of the shag like cut.  It's adorable.  But then I am old and a child of the 70s. I tried provide you shots of all round and the top... honestly, it looks real to me.  Like a really good hair hair cut... even in the sun!  Best to all of you!<br />UPDATE:  9/9/2018.... Just FYI.... I like this cut so well, I thought I would try to the &#34;blonde&#34; version... Eh.  not so much.  For some reason the brown with highlights is still the best looking in my opinion.  The blonde one was too monotone.. and seemed to fit more on the small side... I think the look of the brown one is the highlights... it seems to accentuate the layers and adds to the more &#34;real&#34; look.  Now... the black version was really cute on one reviewer...and it did not have highlights.  Being a natural blonde I don't think I could pull off the black version... but the blonde one looked so.... fake...  Just my thoughts..",5.0,2,clothing
I am 5'7&#34;... 38DDD and usually wear a 14/16 or 0x/1x.  This is a loose fitting top - as you can see from the photos and it does have a handkerchief bottom edge. I was a bit disappointed with the colors... It shows a predominent blue color scheme... but the orange-red was really the most area.. I didn't care for it.. It feels like an autumn/Fall colors.  Which is fine.. but I was really hoping for more like the photo... I shared it with my neighbor and she likes it. The medallions on the print are really big.  It does feel a bit loose... probably could have gone down one size... but the arms might have been too tight then.  This is why I reported it as &#34;fit as expected.&#34;  Would be cute with jeans.. and in the Fall.,4.0,2,clothing
"Sizing is WAAAY off.  But according to their sizing info, this SHOULD have worked.  Eh.  I knew it ran small.. but this is ridiculous.The 3x (thats right TRIPLE X) was too small for my neighbor who is about a size 8.  SUPER cheap too.  I put in the donation bag - not worth the return hassle.  Listen, it was cheap.  You get what you pay for.  In this case... not enough.  I would say - PASS on this unless you are a size 2. Meh.",1.0,0,clothing
"I purchased this for my 33 year old daughter who is always trying to find an &#34;easier&#34; purse.  After a trip to our local zoo and using a more &#34;utility&#34; backpack, she and I found that backpacks are actually really handy and much easier on our backs.  This backpack was her choice.  She really liked the design and size.  The measurements given are accurate.  There is a zippered pouch in front and zippered top. The straps are comfortable and lightly padded.  I will update my review should she give me more.  To date she is still using it exclusively and is very happy.",5.0,2,clothing
"I own several pairs of these shoes... SO easy and comfy.  Also, due to a deformity, I must order 2 pairs... one 7 1/2 and one 9.  I believe the sizing is accurate, so no need to size up or down. The price on these shoes makes that so much less painful.  The beige is a warm beige... not too light, nor too dark.  I have included a couple of pics so you can see for yourself.  I have both the &#34;cutout&#34; (these) and the un cut versions.  I like them both.  They do appear to be leather and they do stretch and give just bit as you wear them.  The bottoms are as shown... a bunch of round tabs... grips the ground and I have not found them to be slippery at all.  At this price point, even if they last one season, I think it's a bargain.  They arrived quickly (I have prime) and in a plastic bag... then inside clear zipper closed bags with the size stickers on the outside.  I never hesitate to update my reviews should new info seem useful.  I hope this info was helpful to you in making your decision.  It's the only reason I bother to take the time to post honest, unbiased reviews!",5.0,2,clothing
"LeSportsac items are beautiful.. feather weight - and yet super tough.  This backpack is no exception.  The bag is fairly small compared to other &#34;styles&#34; of LeSportsac.. perfect for my use.  The straps are nylon - no padded, however they are very comfortable.  The top is zippered and there is a zipped pouch on the outside.  The best part for me is that the inside lining is a lovely light beige.  This makes it so much easier to find things at the bottom.  The stitched/quilted design on the outside of the bag is beautiful. The photographs shown are accurate.  There are two handles on the top of the bag so you can easily grab the backpack like a purse if that is more convenient at the moment.  One note:  You will want to keep the top zippered closed. As the backpack doesn't really have a stable flat bottom, so when it lays down, if you have the bag open, things will fall out.  I love the convenience of backpack style bag and even though I have a substantial collection of other bags &#34;snobby bags&#34;  like Louie Vuitton, etc... I always come back to function. Guess that happens with age and experience! :)  LeSportsac has me hooked.  I never hesitate to update my reviews should new info seem useful.  Hope this info was useful to you!",5.0,2,clothing
"The color is a sort of a metallic gold tan/beige. Very light in color.  The straps are a very light gray. The material does feel waterproof. More flexible than others I have tried. It is smaller, which is good for me because my roller bags are very small.  Any larger and it would hang over the edges too far.  There is a nice loop for the roller bag handle.  I bought 2 to keep in one in each of my bags to be sure I always have a little extra room.  I never hesitate to update my reviews should new info seem useful.",5.0,2,clothing
"Ok.  This is tough... because I love the front of the purse/backpack... but HATE the woven cotton straps!!  If they were real leather to match the loveliness of the bag, it would be a home run.  So now... I have to find a leather worker to have appropriate leather straps made.  I just hate the cheap look and feel of the black cotton straps.  Beyond that... on the &#34;up&#34; side for me.... the interior is a lovely turquoise - nylon like material.  Win/Win.  Wipeable and easy to find things in the bottom.  If it's dark interior it's harder - or at least for me.  There is a zipper top under the stylish flap.  Good for security.  There are two room pockets inside and on the other side a zippered patch.  The outside, under the flap there is another zippered pocket... it is lined with a dark gray cotton/blend - or at least that's how it feels. I love the brushed metal studs that line the outside flap with a loop and leather strip for flare.  I just don't understand why they stopped with all the fine leather and made really awful cotton straps. .. Also it sort of &#34;converts to a cross-over by pulled the back pack straps up, making a cross body length loop.  Eh.  Not really my fav.  And they sewed a cotton hand strap to the back/top - for a hand grab... that's &#34;ok&#34; and more useful than the crossbody conversion.. However,  I am going to see if there is a way to replace that the hand grab with leather too.  All in all... for the price of the bag... it should have had fine leather, wide straps.  Just disappointed that in order to really love the bag I need to invest more money and time to get it to look and function better.  I never hesitate to update my reviews should new info seem useful.",3.0,1,clothing
"I purchased several different &#34;brands&#34; of these types of bras and you should know, they are all EXACTLY the same - so if you like this type of bra, go for the cheapest.  They literally are the same.  I am a 38DDD.  I really need and usually wear a severe underwire.  I was looking for a soft, wireless, weekend like bra - These offer little to NO support... but the straps are really comfortable and of course, NO underwire.  Just to be fair, they are in NO WAY  a &#34;sports bra&#34;  Unless yoga is the only thing you'll be doing.  They offer NO support for jossling the girls about.  I do leave the pads (which are removable) in  - wash in a lingerie bag and then dry flat in my dryer closet.  The pads are a bit of a pain to take in and out - so I don't.  But they do offer &#34;nip&#34; coverage if that matters to you and tiny bit of shape help. These are really comfy - but are really just sleep or weekend at home bras for me. Definitely chose the least expensive offer - they truly are exactly all the same.  I never hesitate to update my reviews should new info seem useful.",4.0,2,clothing
"I purchased 3 different sets of this &#34;type&#34; of bra... I am a 38 DDD, wear 14/16 0x/1x.  I was looking for a comfy, weekend like bra... these are really soft... and ALL three sets were exactly the same bra - the only difference 2 or 3 dollars... so if you're going to try them definitely go for the cheapest set... they are literally exactly the same. Just make sure to get the 3 set and not the 2 to get the most bang for you buck. They do have removable pads.  I personally leave them in - wash on delicate, in a lingerie bag and the dry them flat in my dryer closet.  So I don't have an issue with the pads.  They are a pain to take out and put back - but while in they cover &#34;nips&#34; for modesty. There are obviously no underwires so there is little to no support... but I wear battle bras with severe underwires all week.. sometimes you just need a break.. however... I was hoping a little more.  The bottom does roll up as you're wearing them.. BUT the wide straps are super comfortable. These are are in NO WAY &#34;sports&#34; bra - but possibly a yoga bra -  I never hesitate to update my reviews should new info seem useful.",3.0,1,clothing
"I purchased 3 different sets of this &#34;type&#34; of bra... I am a 38 DDD, wear 14/16 0x/1x.  I was looking for a comfy, weekend like bra... these are really soft... and ALL three sets were exactly the same bra - the only difference 2 or 3 dollars... so if you're going to try them definitely go for the cheapest set... they are literally exactly the same. Just make sure to get the 3 set and not the 2 to get the most bang for you buck. They do have removable pads.  I personally leave them in - wash on delicate, in a lingerie bag and the dry them flat in my dryer closet.  So I don't have an issue with the pads.  They are a pain to take out and put back - but while in they cover &#34;nips&#34; for modesty. There are obviously no underwires so there is little to no support... but I wear battle bras with severe underwires all week.. sometimes you just need a break.. however... I was hoping a little more.  The bottom does roll up as you're wearing them.. BUT the wide straps are super comfortable. These are are in NO WAY &#34;sports&#34; bra - but possibly a yoga bra -  I never hesitate to update my reviews should new info seem useful.",3.0,1,clothing
"I am 5'7&#34;, usually wear a 14/16 or 0x/1x, 38DDD.  The 16 fit me comfortably loose.  I do not like tight sleepwear.  I purchased the black and the navy.<br />The spaghetti straps are adjustable. Washed and dried beautifully.  I didn't notice any shrinkage.. but delicate washed and dried on low.  Soft, as you would expect a modal blend to be.  Hits me about mid thigh, approx 3&#34; above my knee (?)  I love the softness and that they provide a certain amount of modesty too.  I never hesitate to update my reviews should new info seem useful.",5.0,2,clothing
"I wanted to like these six stars worth... but honestly... they are just packing bricks with a compacting zipper - like your suitcase expansion...  It did &#34;compact&#34; my clothing a little bit - but it's not as much as you get with vacuum seal of course.  It does organize clothing and that is useful.  I was just hoping for more.  Having said that... the zippers are substantial and the material of the cube seems worthy.  They are a medium to light gray, 3 pieces.  I have used them twice in carry on size rolling luggage.  I will update my review should new info seem useful.",4.0,2,clothing
"I purchased for possible traveling... ended up donating it ... why 5 star rating?? Well, even though I didn't care for it - it is exactly as represented.  It was well made.  The colors were well represented in the photo - I just didn't like how it looked on.  If I had not been traveling, I probably would have tried to return it. A quick note: They show the model with an &#34;off&#34; the shoulder look... It didn't work like that on me...I have narrow shoulders too.  Perhaps the model is really tiny!",5.0,2,clothing
"Sister was just diagnosed with Type 2 Diabetes and is in the throws of education about diabetes.  I read these bracelets can be life saving and so I purchased this one for her.  It arrived quickly (I have prime) and with a tool to adjust the size, which was so nice.  Apparently that was easy to use as well - also good to know.  It is surgical steel looking (haven't had the metallurgy officially tested) - it's thin.. but could be worn by either men or women... just depends on the look you want... I am not sure if you can engrave surgical steel - but you might be able to engrave the back side of bracelet if you wanted?  There is a small area on the main link of the bracelet.  I never hesitate to update my reviews should new info seem useful.  Further, I hope this info was helpful to you in making your decision - as that's my whole reason for writing unbiased, uncompensated reviews.",5.0,2,clothing
"I always size up with Ipanema one full size... these are the hard plastic base...not the soft spongy ones.... which I prefer... but I wanted these navy/with pink flower for a specific outfit - so I gave in.  I just don't wear them as long.  I do really love the color and the flower.  Perfect.  Now.. if only they'd make this style in the more comfortable base!  :)  As a general whole, my Ipanema thongs always last a very, very long time.  I never hesitate to update my reviews should new info seem useful.  And I do hope this info was helpful to you in making your decision as that is my whole goal in writing unbiased, uncompensated reviews!",5.0,2,clothing
"I purchased this with the intention of hemming it to a shirt length... I may still... however, if you are busty (I am NOT dolly - but am a 38DDD) it is kinda tight across the chest... I was hoping for a little looser fit across the chest area.  It is a filmy chiffon type material.  I intended to wear a spaghetti strap top underneath.  Also the pic shows a kind of red and white print... but here are purple flowers that are MUCH more visible in person, in case that matters to you.  I still like the print.. just wish it were bit looser on top.  Hope this was helpful to you in some way.",3.0,1,clothing
"UPDATE BELOW 6/26/2018....<br />If you HAVE been using the Vanity Fair front closing - 75339, BUT you have been WISHING for more coverage - THIS version is slightly better. I've been wearing the other version for many, many years.  I keep asking for and WISHING for a 38DDD - but to no avail so I buy the 38DD.  Why?  Because I find it comfortable and NOT over padded.  I like a thin lining for comfort, but don't desire additional &#34;size&#34; with the filling.  This version gives you ALMOST 1 more inch in the cup at the small size... at least on the 38DD.  If you wore the 38DD in the &#34;lighter&#34; version, I would recommend buying the same size of this &#34;fuller&#34; version.  I still really need a 38DDD, but I can definitely make this work.  This version IS convertible to a racer back, just like the older version - although I rarely use that option, it's nice to have.  Other improvements include - slightly wider - different material straps.  FAR less &#34;cutting&#34; into the top of your shoulder - further - the back strap is slightly wider.. The front closure is still plastic - but I have yet to have one &#34;fail.&#34;  The down side of front closure bra is that as you wear it, as with ALL bras, the elastic &#34;gives&#34; and with the front closure, there are no adjustments.  Still I get a fair amount of wear out each one - more than a year.  For the price, I think this good.  Camel Camel these so that you can grab them when they are an even better price - which has always beat what they are offered to me locally.  There is a thin fiber fill - but it doesn't add bulk - just modesty.  And the cup is smooth - there is some strategically placed lace that doesn't create lumps and bumps on the bra - a pretty touch.  The other think I notice is that this newer version &#34;feels&#34; more supportive.  I think there is a visible lift - meaning more support.  The straps are adjustable, and as I said above, much more comfortable that the older, smaller version.  Bras are SUPER personal and every one of us is different, but I was hoping to share enough details and comparisons to be helpful.  I never hesitate to update my reviews should new info seems useful. Honestly, I think this bra is worthy of shot if you liked the older version but were wishing for a bit more cup.<br />UPDATE 6/26/2018..... I just wanted to say that I ordered the 40DD.  As I have mentioned above, I'd prefer a 38DDD or even an E... but that isn't offered in this style... so I decided to &#34;try&#34; the 40DD. I had feared it would be too big around, but it is actually fine... SLIGHTLY larger, but not significantly around... the &#34;UP&#34; part is that you get at LEAST 1/2&#34; more in cup coverage.  To me, that's worth while.  Every woman is built uniquely and bras are SO hard, especially mail order. If you prefer a front loader... are full size..  and prefer an underwire for support, these are worth a try.  I recommend possibly trying one size around &#34;up&#34; if you'd like a bit more cup.<br />I have had no issues with poor performance in wear or otherwise, however, I DO wash in a lingerie bags, on delicate and hang them to dry in my dryer &#34;closet.&#34;  Hope this helps you in some way!",4.0,2,clothing
"I purchased these for my elderly neighbor... so it's hard to say about the sizing however, it's my opinion because they are cotton - I purchased maybe one size bigger than I thought and I believe that to have been a good choice.  They washed and dried nicely.  They are rather thin... not terribly thick... but I think they may make them more comfortable.  The colors provided are as shown. The seams were very well sewn. And the elastic waste is a little less (?) than 1/2&#34; wide.  I never hesitate to update my reviews if new info would be useful and I hope this info has been helpful to you!",5.0,2,clothing
"These are a nice pure black sock... stretchy... fairly thick.  There is a &#34;cuff&#34; band at the top... I find it a little tight.  They hit me about 2 1/2&#34; above my ankle...a bit lower than the picture shows... I wear a size 8 1/2 shoe.  So far they have washed up well.  I replaced another I had that &#34;pilled&#34; up in the wash... So far, these don't seem to that.  Personally I wish they were a bit thinner... a bit less tight.  I never hesitate to update my reviews should new info seem useful and I hope this info has been helpful to you!",4.0,2,clothing
Bought this for my big guy husband to wear when we ride bikes or walk at dusk...  It is bright and reflective.  My husband is about a 3/4x and this fit him loosely.  It does the job it was made to do.  Make him SUPER visible.  The seams are all finished. I purchased the vest as we are using in Arizona and shirt sleeves are the norm for winter wear - so the vest is easy to put on and off. It appears to be a good quality.  Having said that I never hesitate to update my review should new info seem useful and I hope this info is helpful to you!,5.0,2,clothing
"There have been many skechers versions.. this one is one of my favorites.  The wide elastic straps across the top of the shoe are comfortable, not pinching or binding - as I found with some of the other versions with smaller straps over the top.  The back of the heel is soft - not tight - doesn't slip and cause blisters. I think that Skechers are mostly about comfort and there is a style for just about everyone - this one works perfectly for me. I really like the black with the black soles. The uppers are a stretchy fabric... the bottoms are very light rubber like material - that have been molded. They do have some tread - no skid and NO squeaks. (That's a big thing to me - I HATE squeaky shoes)  I LOVE to wear these when I travel.  They are light, easy to slip on and off.  They are my go to for travel.  I never hesitate to update my reviews should new info seem useful and I hope my review can help in some way!",5.0,2,clothing
"I had hoped this bra would offer a fuller cup than the front closure version of this exact bra, it does not.  I wish they offered a DDD.  I ordered the 38DD hoping the different style of this bra would be the difference.  The front closure version of this bra does not have the wider straps (but they aren't skinny straps either) that this one does... and this one offers a wider back with many hooks - about 3 1/2 - 4&#34;.  The front closure version is &#34;convertible&#34; to a &#34;x&#34; back.  Obviously, this one is not convertible but does offer wider straps - thus I was thinking this would be a fuller cup, fuller figure bra.. but nope...  There is an underwire.  But if you need a fuller cup bra - this one is sadly disappointing.  I never hesitate to update my reviews should new info seem useful - and hope this info is helpful.",3.0,1,clothing
"These are soft, and cottony.  Washed up well, per Mom.  I purchased them for grandsons.  I got to see them as they spent the weekend last weekend.  They appeared to be very comfortable. I will update my review should new info seem useful.",5.0,2,clothing
husband has a duffel that needs the little bit of extra loop and so these work well.  He travels about 300 days a year and these hold up.  I always update my reviews should new info seem useful.,5.0,2,clothing
"If you have a bust, this is NOT the blouse for you... after reading other reviews I thought I might get away with it... but I am clearly too busty for this blouse at 38DDD... not huge.. but this blouse is going to work for an A or B best.  I just donated it. A shame because the navy and embroidery was really pretty.",2.0,0,clothing
"6 year old grandson LOVES these.  He tells me that he like that they are &#34;high tops.&#34;  So cool.  They are easy because they are  velcro closures.  I did buy a 1/2 size larger than mommy said and it was a good thing.. They were a bit snug, but loosened up as he wore them a few days... You might want to go up 1/2 a size... These appear to be pretty good quality.  I think he'll out grow them before they wear out, which is good.",5.0,2,clothing
"I have been purchasing this cleaner for years and years.  I've tried others off and on and always come back to this one.  I just seems to clean better, faster and safer than anything else I have found.  The cup with the brush is what I use the most.  I put my pieces in the cup... take a nice soaking tub myself and then brush, rinse and enjoy my sparkling, clean jewelry.  You don't really need to &#34;soak&#34; for long... it's just how I do it in my routine. I believe it is safe for pearls too - I don't own those so I can't speak to personal experience on that.  I just know my diamonds, gold, silver and zirconia are all SUPER sparkly when they are done.  Oh. And it smells really good too.",5.0,2,clothing
"I am 5'7&#34;... 38DDD... usually wear a 14/16 or 0x/1x.  I actually ordered up 2 sizes so that it would be looser and I could layer with long sleeve shirts and sweaters.  It was a good idea.  While it is large... it's not SUPER too big.  I haven't washed it yet... if there is an issue there, I will update my review.  The black is a tiny bit light... not black/black.  The zipper looks pretty good... the teeth are plastic... but it seems to run smoothly.  the pockets are deep and comfortable.  It is fleece inside... but it's not really heavy. It hangs about mid butt on me... maybe a tiny bit longer - and sleeves come all the way down to mid hand, but as I said, I haven't washed it yet.  It's perfect as an Arizona winter jacket. As I mentioned earlier, if new info would be useful, I will definitely update my review.",5.0,2,clothing
These are leather.. so they don't have the same kind of &#34;give&#34; like the canvas versions... but I think they are easier to clean. They fit true to size in my case... but everyone's feet are different!,5.0,2,clothing
"purchased as part of 50s costume and these worked great.  The glass is clear and not wobbly -  fits snuggly, but not too tightly. Rests comfortably on my nose.  I will update my review if new info would be useful.",5.0,2,clothing
Bought these for my 3 and 6 year grandsons to wear in a neighborhood christmas parade.  They were perfect.  And the boys were perfectly warm too!  Win/Win.  Washed up nicely.  Paired with some cute elf hats and the look was complete.  Since they are 3 and 6 gramma got away with it... but I think next year the 6 year old will probably not &#34;agree&#34; to be so cute.  Hahaha,5.0,2,clothing
nice red... short neck tie.  Purchased for a 50's costume and it is perfect.  It is chiffon.. washed nicely.,5.0,2,clothing
"perfect little neck square... it IS a square... so it's a short tie at the neck.  I purchased the black, red and white.  Washed up nicely.",5.0,2,clothing
purchased as a costume piece and it worked great!  Purchased a medium cause it was for a petite woman to wear - and it fit nicely.  She wears about a  size 10... Washed up nicely.  We will be able to use this sweater for some time to come so that is nice.,5.0,2,clothing
exactly as expected...a nylon scarf.  It is soft... it washed up nicely.  It's longer... so it will wrap a couple times around your neck... or have a longer dangle with one.  You could wrap it up on your head with a small bow or knot.,5.0,2,clothing
"Vibrant, lightweight, but effectively warm and stylish.  I bought these (4 different colors) on a lightening deal and shared as gifts.  They were received with raves. I would buy them again! (Colors shown are actually really accurate)",5.0,2,clothing
"These are really cute... but run VERY VERY small.  I wear an 8 and the 10's are very snug.  They are knit, with some stretch, however, they are lined with a faux fur of some kind... so there isn't a lot of give.  The top of the foot is a bit too snug... but hoping with a little wear they will stretch some.  The bottoms would be ok to wear outside.. but dry only as the rubber/plastic bottom covers only the bottom of the slipper... so you wouldn't want to wade through any moisture... They are cute... Just wish they were not so snug. Also the gray is a bit lighter and maybe a bit more taupey than the blue gray of the photo provided.  I will update if new info would be helpful later.",3.0,1,clothing
Bought these for an elf costume.  They do run a bit small... especialy trying to get them on as the ankle is a bit a tight.  But they are perfect for an elf costume.  The bottoms are meant for indoor only use.  They are padded with some nubby no slip bumps.. but nothing for outdoor wear.  Packed them away for next year.  I believe they will last for several seasons.,5.0,2,clothing
"Meh.  It is a bit too cheap looking. Was going to use for a Mrs Claus outfit... but it was so cheap looking and SO small, I just tossed it.  If you are larger than a size 4... don't bother.  And be aware that it is SUPER cheap looking.  Not sure how they got the one in the photo to look like that.. the white fur trim is matted and looks like the dollar store.  Sorry. I hate to print negative reviews.",1.0,0,clothing
"I am 5'8&#34;... 38DDD, usually wear a womans 0x/1x or 14/16.  It could be a little looser, but it is ok open...  bought for a costume effect and it works.  Just wish it was a bit looser. Then.. It would be fun to get to pick a letter rather make it all about Rydell High.  Other than that... it's great.",5.0,2,clothing
Purchased for husband for xmas.  He loves it.  He is a big guy... I would say that you might size up one if your guy likes a loose fit.  Washed up nicely and didn't noticeably shrink - so that's nice.  It is also soft.  Win all around. I definitely update my reviews if new info would be useful.,5.0,2,clothing
I have a big guy and I am making a sort of santa costume for him... I went one size up... which was good... cotton - washed up beautifully and fits nicely.  A lovely deep red.  I always wash separately - (with other deep reds) - but I didn't see any evidence of color bleeding.  Husband LOVES the &#34;tagless&#34; part.,5.0,2,clothing
"Bought for a crafty Mrs Claus outfit I am putting together... the perfect deep red...  I am 5'7&#34;... 38DDD and usually wear a 0x/1x or 14/16 - this fit loosely, which is what I wanted - it is sort of A-line as a &#34;swing style.&#34;  Washed up on delicate, tumbled on very low - beautifully.  Super soft... very comfortable.  Resists wrinkling.  love the 3/4 sleeves - hides those wobbly bits on my upper arms.  :)",5.0,2,clothing
"I am 5'7 1/2&#34; ... usually wear a 0x/1x... 38DDD.  This dress is quite lovely in person.  I think it would be flattering on a wide range of sizes.  I ordered the xxl.  I like that the neckline is modest and the sleeve slits are nice to cover the wobbly upper arms of this grandma - and yet - stylish. The material is a poly/spandex blend... the tag says 95% poly and 5% spandex.  The hem is nicely finished - I tried to show in a pic.  The waist is a wide strip of elastic - quite comfortable and not tight at all. I don't wear heels any more, so I found the length perfect for me.  Washing instructions say: &#34;cool hand wash. cool iron on reverse side, do not wring or tumble dry.  Do not dry clean. Lay flat to dry to keep shape.&#34;  The only thing I could think that would make this dress perfect would be pockets!! (NO POCKETS in dress- making sure I don't confuse anyone...)  I washed it on my machine hand wash cycle and laid it flat to dry.  It doesn't wrinkle so it would be a great traveling dress.  I am considering other colors or prints.",5.0,2,clothing
So... I am using this as a Mrs Claus wig... I actually really altered it.... I cut out the top and sewed into the Mrs Claus hat and then went to work &#34;thinning&#34; the edge quite a bit... eventually I ended up the perfect hat/wig.. just a bit of white curls showing inside a comfortable hat.  The wig itself is very acrylic... you don't want to brush or comb roughly... it will just fuzz right up.  But if you're gentle... it will work for a few uses - in my opinion any way,5.0,2,clothing
"Bought these for a Mrs Claus costume I am developing... A couple of things... I have an average sized head and the temples are a bit too snug for me... but I think it may be a personal comfort thing... I am going to have them adjusted to be sure I don't break or harm them. The frame shape is just as shown in the pic... the back of the temples are a black plastic and the frames and side temples are gold tone metal.  The lens are clear, no distortion.  I can't really say if they are plastic or glass.... I am treating them carefully to prevent possible scratching.  The lens are very small... sorta like half readers... The nose pieces are clear and are adjustable - I plan to wear them down on my nose.  I never hesitate to update my reviews should new info seem useful",4.0,2,clothing
"My big guy is a 4x... I do recommend going up at least one size depending on what your guy is wearing under it.  Carhartt IS the brand for long time wear.  It washed up great. It is a solid black - not gray.  I never hesitate to update my reviews should new info seem useful.  But I expect this to wear a long time, as with his other Carhartt work clothing.",5.0,2,clothing
"So my big guy is about a 4x... I recommend going up 1 or 2 sizes depending on what he wears under it.  The lining is fleece like and soft.  The outer shell is tough, as you expect.  It washed up easily.  I will update if there are wear issues, but we've not had issues with Dickies in the past.",5.0,2,clothing
"Purchased for a Mrs Claus costume I am putting together.  I am an older adult, with an average size head.  I will be using with a white wig and in my opinion this hat is perfect.  It is a little loose... but I prefer that as I wouldn't want it to be really tight. You could pinch it an stitch it a bit if you wanted a super tight fit? The material is thin... again, I'm preferring that.  It is a &#34;velour like&#34; material showing.. it is a rich red - not a burgundy or wine in my opinion.  There is white piping around the edge - just as pictured.  I am happy with the purchase, however, I always update my reviews should new info seem useful.",5.0,2,clothing
"Sadly I couldn't keep these.. but it is due to personal fit issue I have and NOTHING to do with the maker or the quality.  These were wonderfully made... soft and comfy inner soles... comfortable toe ring.  The colors are just as represented - predominately soft corals.  I really wish I could have made them work for me, it was worth a try, but I am sure someone is going to LOVE them!",5.0,2,clothing
